0,-5667.302734375
0.00400161743164062,-7797.01318359375
0.00600051879882812,-4572.0234375
0.00799942016601562,-1468.73107910156
0.00999832153320312,6867.5634765625
0.0120010375976562,18976.48828125
0.0139999389648438,31085.412109375
0.0159988403320312,45354.47265625
0.0180015563964844,58102.30859375
0.0200004577636719,71367.359375
0.0219993591308594,82441.8515625
0.0239982604980469,93881.4375
0.0260009765625,101426.703125
0.0279998779296875,112592.46875
0.029998779296875,118768.625
0.0320014953613281,123453.9921875
0.0340003967285156,127135.34375
0.0359992980957031,130329.9140625
0.0379981994628906,136901.59375
0.0400009155273438,140674.21875
0.0419998168945312,146850.375
0.0439987182617188,151505.3125
0.0460014343261719,164466.125
0.0480003356933594,168695.125
0.0499992370605469,175905.71875
0.0519981384277344,185671.953125
0.0540008544921875,194738.4375
0.055999755859375,199849.734375
0.0579986572265625,208216.453125
0.0600013732910156,216218.078125
0.0620002746582031,222698.484375
0.0639991760253906,233377.46875
0.0659980773925781,239584.046875
0.0680007934570312,247616.09375
0.0699996948242188,252240.609375
0.0719985961914062,261733.03125
0.0740013122558594,269643.375
0.0760002136230469,275119.78125
0.0779991149902344,282421.65625
0.0799980163574219,294530.5625
0.082000732421875,298668.3125
0.0839996337890625,307156.71875
0.08599853515625,316862.09375
0.0880012512207031,321638.75
0.0900001525878906,330066.3125
0.0919990539550781,338341.75
0.0940017700195312,347773.34375
0.0960006713867188,354132.03125
0.0979995727539062,363776.59375
0.0999984741210938,362863.84375
0.102001190185547,368735.78125
0.104000091552734,368583.65625
0.105998992919922,374151.3125
0.108001708984375,375855.09375
0.110000610351562,380144.9375
0.11199951171875,385164.96875
0.113998413085938,381240.21875
0.116001129150391,387416.375
0.118000030517578,390550.09375
0.119998931884766,393501.25
0.122001647949219,390793.46875
0.124000549316406,397821.53125
0.125999450683594,398430
0.127998352050781,404241.09375
0.130001068115234,403084.9375
0.131999969482422,404971.28125
0.133998870849609,411664.65625
0.136001586914062,412486.09375
0.13800048828125,414220.28125
0.139999389648438,417840.8125
0.141998291015625,421826.40625
0.144001007080078,423621.4375
0.145999908447266,424412.46875
0.147998809814453,426237.9375
0.150001525878906,431714.34375
0.152000427246094,432657.5
0.153999328613281,436825.65625
0.155998229980469,433844.0625
0.158000946044922,437555.84375
0.159999847412109,440446.15625
0.161998748779297,440719.96875
0.16400146484375,445466.1875
0.166000366210938,446683.15625
0.167999267578125,448691.1875
0.169998168945312,452676.78125
0.172000885009766,455049.875
0.173999786376953,456327.71875
0.175998687744141,460830.53125
0.178001403808594,462047.5
0.180000305175781,465333.34375
0.181999206542969,468010.6875
0.183998107910156,471631.1875
0.186000823974609,470870.59375
0.187999725341797,474034.71875
0.189998626708984,477898.625
0.192001342773438,481032.34375
0.194000244140625,481519.125
0.195999145507812,481032.34375
0.197998046875,484592
0.200000762939453,486417.46875
0.201999664306641,487908.28125
0.203998565673828,490494.34375
0.206001281738281,493749.75
0.208000183105469,494114.84375
0.209999084472656,497704.9375
0.212001800537109,501994.78125
0.214000701904297,502907.5
0.215999603271484,506193.34375
0.217998504638672,507379.90625
0.220001220703125,511243.8125
0.222000122070312,510665.75
0.2239990234375,517511.25
0.226001739501953,514986
0.228000640869141,523900.375
0.229999542236328,521801.09375
0.231998443603516,526273.5
0.234001159667969,530228.625
0.236000061035156,531110.9375
0.237998962402344,532936.4375
0.240001678466797,533605.75
0.242000579833984,535157.4375
0.243999481201172,538473.6875
0.245998382568359,540785.9375
0.248001098632812,540542.5625
0.25,547601
0.251998901367188,547905.25
0.254001617431641,550187.0625
0.256000518798828,551799.5625
0.257999420166016,553625.0625
0.259998321533203,553564.1875
0.262001037597656,554233.5625
0.263999938964844,560166.3125
0.265998840332031,562265.5625
0.268001556396484,565642.6875
0.270000457763672,565551.4375
0.271999359130859,570754
0.273998260498047,571301.625
0.2760009765625,571240.8125
0.277999877929688,574557.0625
0.279998779296875,575804.4375
0.282001495361328,577995
0.284000396728516,584657.9375
0.285999298095703,582984.625
0.287998199462891,586027.0625
0.290000915527344,587943.8125
0.291999816894531,589921.375
0.293998718261719,592903
0.296001434326172,595641.1875
0.298000335693359,598105.5625
0.299999237060547,599261.6875
0.301998138427734,599352.9375
0.304000854492188,602608.375
0.305999755859375,602456.25
0.307998657226562,604890.1875
0.310001373291016,608358.625
0.312000274658203,612344.1875
0.313999176025391,615538.75
0.315998077392578,613926.25
0.318000793457031,620406.6875
0.319999694824219,618064
0.321998596191406,620832.625
0.324001312255859,624696.5
0.326000213623047,623266.5625
0.327999114990234,626187.3125
0.329998016357422,629412.3125
0.332000732421875,630355.4375
0.333999633789062,631389.875
0.33599853515625,636136.125
0.338001251220703,638874.3125
0.340000152587891,638691.75
0.341999053955078,643072.875
0.344001770019531,645141.75
0.346000671386719,643103.3125
0.347999572753906,648123.3125
0.349998474121094,654177.8125
0.352001190185547,652200.1875
0.354000091552734,654390.75
0.355998992919922,656581.3125
0.358001708984375,653569.3125
0.360000610351562,654360.3125
0.36199951171875,657767.875
0.363998413085938,659319.5
0.366001129150391,663822.3125
0.368000030517578,661723.0625
0.369998931884766,664735.0625
0.372001647949219,664826.375
0.374000549316406,664461.25
0.375999450683594,663396.375
0.377998352050781,667747.0625
0.380001068115234,667747.0625
0.381999969482422,670363.5625
0.383998870849609,670698.25
0.386001586914062,668599
0.38800048828125,674775.125
0.389999389648438,674744.6875
0.391998291015625,673375.625
0.394001007080078,674896.8125
0.395999908447266,677452.5
0.397998809814453,676083.375
0.400001525878906,676326.8125
0.402000427246094,678669.4375
